id,vessel_id,component,component_code,job_id,work_order_no,work_order_type,template_code,execution_id,job_title,assigned_to,due_date,status,date_completed,submitted_date,task_type,maintenance_type,maintenance_basis,frequency_value,frequency_unit,approver_remarks,is_execution,template_id,approver,approval_date,rejection_date,next_due_date,next_due_reading,current_reading,class_related,job_priority,brief_work_description,data_scope,fleet_equipment_code,fleet_job_code,job_group,job_category,sfi_code,maintenance_interval_value,maintenance_interval_unit,interval_running_hour,department,criticality,is_active,scope_notes,postponement_end_date,postponement_reason,postponement_authorized_by,on_demand_reason,risk_assessment_status,safety_checklists_status,operational_forms_status,start_date_time,completion_date_time,execution_assigned_to,performed_by,no_of_persons,total_time_hours,manhours,work_carried_out,job_experience_notes,previous_reading,running_hours,running_hours_difference,reading_date,wo_execution_id,remarks,completion_remarks,rejection_comments,approval_action,driver_type,created_at,updated_at,was_rejected
WO-1770967515004-al80e2tcz,7440571a-841a-11ed-aa7c-7003bca91a86,FO separators No.02,702.005.02,JOB-1768375698538-eaypatso8,WO-702.005.02-2023-166,Planned,,,"Purifier, Routine - 1W",3rd Engineer,26-Mar-2023,Completed,2023-03-25T00:00:00.000Z,,,Inspection,Calendar,1,Weeks,,f,,Chief Engineer,27-Mar-2023,,,,,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",vessel,,,,,,,,,Engine,,t,,,,,,,,,25-Mar-2023,25-Mar-2023,,3rd Engineer,1,1.1,1.0,"Carried out Purifier, Routine - 1W. Followed planned maintenance procedure for the task. Inspected equipment condition and carried out all required maintenance activities. Equipment tested and returned to normal service.",,,,,,,"Equipment tested satisfactorily after completion of Purifier, Routine - 1W. No issues found.",Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,calendar,2023-03-15 00:00:00,2023-03-25 00:00:00,f
WO-1770978832259-vaqff8vbk,7440571a-841a-11ed-aa7c-7003bca91a86,AE 1 AE cylinder covers w/valves No.01,651.002.01,JOB-1768375697677-l4b48zr2y,MKR-IN-00080-651.002.01-2023-498,Standard,,,AE Cylinder Covers with Valves Inspection - 1M,Chief Engineer,22-Mar-2023,Completed,04-Apr-2023,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,05-Apr-2023,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,20-Mar-2023,04-Apr-2023,,Chief Engineer,2,4.6,4.3,"Carried out AE Cylinder Covers with Valves Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,Visual inspection completed. Minor corrosion noted and treated. Equipment serviceable.,,Approved,calendar,2023-03-14 17:58:15.391,2023-04-04 17:58:15.391,f
WO-1770967515017-g9wb1rzwj,7440571a-841a-11ed-aa7c-7003bca91a86,AE2 Cylinder Liners No.04,652.003.04,JOB-1768375698069-j6vg6yyo2,UWO-652.003.04-2023-482,Unplanned,,,AE2 Cylinder Liners No.04 - Sensor Failure - Replacement,2nd Engineer,22-Mar-2023,Completed,2023-03-23T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,25-Mar-2023,,,,,,High,Temperature/pressure sensor giving erratic readings. Replaced sensor.,vessel,,,,,,,,,Engine,,t,,,,,,,,,20-Mar-2023,23-Mar-2023,,2nd Engineer,2,14.5,15.6,Carried out AE2 Cylinder Liners No.04 - Sensor Failure - Replacement. Removed old components and inspected mounting surfaces. Fitted new parts ensuring correct alignment and torque. Tested system for leaks and proper operation.,,,,,,,Completion delayed due to vessel operational schedule. Work carried out during port call.,Work carried out as per maker's instructions. Equipment tested and found satisfactory.,,Approved,,2023-03-14 00:00:00,2023-03-23 00:00:00,f
WO-1770967515018-il9phjix1,7440571a-841a-11ed-aa7c-7003bca91a86,"Steering Gears, Complete",403.001,JOB-1768375696892-thsj9k2p0,UWO-403.001-2023-690,Unplanned,,,"Steering Gears, Complete - Sensor Failure - Replacement",3rd Engineer,20-Mar-2023,Completed,2023-03-22T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,23-Mar-2023,,,,,,High,Temperature/pressure sensor giving erratic readings. Replaced sensor.,vessel,,,,,,,,,Engine,,t,,,,,,,,,19-Mar-2023,22-Mar-2023,,3rd Engineer,2,11,10.8,"Carried out Steering Gears, Complete - Sensor Failure - Replacement. Removed old components and inspected mounting surfaces. Fitted new parts ensuring correct alignment and torque. Tested system for leaks and proper operation.",,,,,,,Minor adjustments made. Equipment performance within acceptable parameters.,Work carried out as per maker's instructions. Equipment tested and found satisfactory.,,Approved,,2023-03-12 00:00:00,2023-03-22 00:00:00,f
WO-1770967515019-zcol0vr9b,7440571a-841a-11ed-aa7c-7003bca91a86,ME Cylinder Liners No.02,601.003.02,JOB-1768375697120-n56w9r1uz,UWO-601.003.02-2023-882,Unplanned,,,ME Cylinder Liners No.02 - Bearing Overheating - Emergency Maintenance,3rd Engineer,20-Mar-2023,Completed,2023-03-19T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,22-Mar-2023,,,,,,High,Bearing temperature rising above normal. Emergency maintenance carried out.,vessel,,,,,,,,,Engine,,t,,,,,,,,,20-Mar-2023,19-Mar-2023,,3rd Engineer,3,21,25.2,Performed ME Cylinder Liners No.02 - Bearing Overheating - Emergency Maintenance. Carried out all scheduled maintenance tasks as per PMS procedure. Changed oils and filters where required. Checked and adjusted all settings. Tested equipment operation after service.,,,,,,,Additional findings noted - recommend follow-up inspection during next scheduled maintenance.,Inspection completed. No abnormalities found. Equipment in good condition.,,Approved,,2023-03-11 00:00:00,2023-03-19 00:00:00,f
WO-1770967515018-nugxubhi6,7440571a-841a-11ed-aa7c-7003bca91a86,ME Cylinder Covers W/Valves No.06,601.002.06,JOB-1768375697108-vju6zh1n5,UWO-601.002.06-2023-735,Unplanned,,,ME Cylinder Covers W/Valves No.06 - Sensor Failure - Replacement,4th Engineer,22-Mar-2023,Completed,2023-03-21T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,24-Mar-2023,,,,,,High,Temperature/pressure sensor giving erratic readings. Replaced sensor.,vessel,,,,,,,,,Engine,,t,,,,,,,,,20-Mar-2023,21-Mar-2023,,4th Engineer,2,21.8,22.0,Carried out ME Cylinder Covers W/Valves No.06 - Sensor Failure - Replacement. Removed old components and inspected mounting surfaces. Fitted new parts ensuring correct alignment and torque. Tested system for leaks and proper operation.,,,,,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,Service completed. Oil samples taken for analysis. Equipment running normally.,,Approved,,2023-03-10 00:00:00,2023-03-21 00:00:00,f
WO-1770978832256-9ng6nn358,7440571a-841a-11ed-aa7c-7003bca91a86,"ME pistons, piston rods No.04",601.004.04,JOB-1768375697385-g3vs0tk5f,MKR-IN-00063-601.004.04-2023-341,Standard,,,"ME Piston And Rings, Inspection - 500H",2nd Engineer,20-Mar-2023,Completed,25-Mar-2023,,Maintenance,Planned,Running Hours,500,Hours,,f,,Chief Engineer,27-Mar-2023,,,,,Yes,Medium,,vessel,,,,,,,,,,,t,,,,,,,,,18-Mar-2023,25-Mar-2023,,2nd Engineer,1,5.2,4.3,"Carried out ME Piston And Rings, Inspection - 500H. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,6258.94,6758.94,500,,,All equipment tested satisfactorily post-maintenance. No abnormalities detected.,Visual inspection completed. Minor corrosion noted and treated. Equipment serviceable.,,Approved,running_hours,2023-03-09 20:47:50.329,2023-03-25 20:47:50.329,f
WO-1770978832259-6lu0f2ima,7440571a-841a-11ed-aa7c-7003bca91a86,ME indicators No.01,601.066.01,JOB-1768375697629-njv3hbmjn,MKR-IN-00079-601.066.01-2023-460,Standard,,,Main Engine – Indicator Valves & Indicators Inspection - 1M,4th Engineer,28-Mar-2023,Completed,11-Apr-2023,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,14-Apr-2023,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,27-Mar-2023,11-Apr-2023,,4th Engineer,2,1.3,1.1,"Carried out Main Engine – Indicator Valves & Indicators Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Minor adjustments made. Equipment performance within acceptable parameters.,Calibration carried out. All readings within acceptable range.,,Approved,calendar,2023-03-09 01:20:22.709,2023-04-11 01:20:22.709,f
WO-1770967515018-fptcmoj45,7440571a-841a-11ed-aa7c-7003bca91a86,AE2 Cylinder Liners No.03,652.003.03,JOB-1768375698065-nln0wy605,UWO-652.003.03-2023-794,Unplanned,,,AE2 Cylinder Liners No.03 - Fuel System Contamination,2nd Engineer,16-Mar-2023,Completed,2023-03-23T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,26-Mar-2023,,,,,,High,Fuel oil contamination detected. Purifier and filters cleaned/replaced.,vessel,,,,,,,,,Engine,,t,,,,,,,,,22-Mar-2023,23-Mar-2023,,2nd Engineer,2,15,14.7,Carried out AE2 Cylinder Liners No.03 - Fuel System Contamination. Followed planned maintenance procedure for the task. Inspected equipment condition and carried out all required maintenance activities. Equipment tested and returned to normal service.,,,,,,,Required spare parts replaced during AE2 Cylinder Liners No.03 - Fuel System Contamination. Old parts retained for inspection.,Renewal completed. Old parts retained for inspection. New parts fitted and tested.,,Approved,,2023-03-09 00:00:00,2023-03-23 00:00:00,f
WO-1770967515004-z9kv0q3wy,7440571a-841a-11ed-aa7c-7003bca91a86,FO separators No.02,702.005.02,JOB-1768375698538-eaypatso8,WO-702.005.02-2023-165,Planned,,,"Purifier, Routine - 1W",3rd Engineer,19-Mar-2023,Completed,2023-03-18T00:00:00.000Z,,,Inspection,Calendar,1,Weeks,,f,,Chief Engineer,21-Mar-2023,,,,,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 8M-3 INSTRUCTION MANAUL FOR PURIFIER;5303.pdf
Pdf Page No: 56
Chapter: 3. Maintenance Inspection Procedures
Section: 3.1 Routine checks

DESCRIPTION
===========
Routine Checks :
1. Check the feed rate with respect to set feed rate for any changes.
2. Check the temperature with set temperature level.
3. Check the pressure of light liquid outlet is to be coincide roughly with the set pressure of the leakage.
4. Check for any increase in vibration.
5. Check for operational noise in gear pump and bearing etc. 
6. Check the rated current on daily basis.
7. Check the gear pump oil quantity. 
8. Check the safety joint of gears for any deformation.
9. Check for oil leakage in pipe joints.
10. Check & adjust pressure LED (yellow) lit or flashing for Leakage Monitor.
11. Check indicate revolution LED (green) is flashing for Discharge Monitor.",vessel,,,,,,,,,Engine,,t,,,,,,,,,17-Mar-2023,18-Mar-2023,,3rd Engineer,1,0.7,0.6,"Carried out Purifier, Routine - 1W. Followed planned maintenance procedure for the task. Inspected equipment condition and carried out all required maintenance activities. Equipment tested and returned to normal service.",,,,,,,"Equipment tested satisfactorily after completion of Purifier, Routine - 1W. No issues found.",Job completed satisfactorily. All parameters within normal limits.,,Approved,calendar,2023-03-09 00:00:00,2023-03-18 00:00:00,f
WO-1770978832255-33n0i6wjl,7440571a-841a-11ed-aa7c-7003bca91a86,Ballast tanks/SW tanks No.05,285.001.05,JOB-1768375696851-ndejb6eas,MKR-IN-00072-285.001.05-2023-208,Standard,,,Ballast Tanks Inspection - 1M,4th Engineer,21-Mar-2023,Completed,29-Mar-2023,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,30-Mar-2023,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,20-Mar-2023,29-Mar-2023,,4th Engineer,2,6.6,7.9,"Carried out Ballast Tanks Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Minor adjustments carried out during Ballast Tanks Inspection - 1M. Performance within acceptable parameters.,Overhaul completed. All clearances within maker's tolerance. Equipment tested under load.,,Approved,calendar,2023-03-08 04:21:41.679,2023-03-29 04:21:41.679,f
WO-1770978832255-rtfgqtz3i,7440571a-841a-11ed-aa7c-7003bca91a86,Ballast tanks/SW tanks No.05,285.001.05,JOB-1768375696851-ndejb6eas,MKR-IN-00072-285.001.05-2023-209,Standard,,,Ballast Tanks Inspection - 1M,Electrican,26-Mar-2023,Completed,29-Mar-2023,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,30-Mar-2023,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,25-Mar-2023,29-Mar-2023,,Electrican,2,0.6,0.6,"Carried out Ballast Tanks Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Spare parts replaced as listed. Old parts retained for inspection/disposal.,Work carried out as per maker's instructions. Equipment tested and found satisfactory.,,Approved,calendar,2023-03-07 07:47:33.854,2023-03-29 07:47:33.854,f
WO-1770967515015-2c3dgsola,7440571a-841a-11ed-aa7c-7003bca91a86,ME turbochargers,601.053,JOB-1768375697585-z6leju6xr,WO-601.053-2023-421,Planned,,,"ME Turbocharger Turbine, Cleaning - 500H",2nd Engineer,14-Mar-2023,Completed,2023-03-20T00:00:00.000Z,,,Inspection,Running Hours,500,Hours,,f,,Chief Engineer,23-Mar-2023,,,,504.55,,Medium,"SAFETY PROCEDURE (COMPANY)
===========================
Ensure compliance with safety procedures according to the company policy and requirements.

JOB REFERENCE DETAILS
===================
Manual Name: 3M-2 DIESEL ENGINE VOL II;5303.pdf
Pdf Page No: 196, 171, 172
Job Reference: Group No. 400
Chapter: Maintenance Schedule Of Main Parts


DESCRIPTION
===========
1. Cleaning of turbine side of turbocharger to be carried out (vegetal solid cleaning).",vessel,,,,,,,,,Engine,,t,,,,,,,,,19-Mar-2023,20-Mar-2023,,2nd Engineer,1,0.6,0.6,"Carried out ME Turbocharger Turbine, Cleaning - 500H. Removed all deposits and contamination. Flushed system with approved cleaning agent. Inspected surfaces for damage or corrosion. Reassembled and tested.",,0.00,504.55,504.55,,,Equipment tested satisfactorily after maintenance. No issues found.,Work carried out as per maker's instructions. Equipment tested and found satisfactory.,,Approved,running_hours,2023-03-07 00:00:00,2023-03-20 00:00:00,f
WO-1770967515017-jzxr1f4c4,7440571a-841a-11ed-aa7c-7003bca91a86,"AE2 Main Bearings, Journals No.03",652.007.03,JOB-1768375698126-uus74l55h,UWO-652.007.03-2023-503,Unplanned,,,"AE2 Main Bearings, Journals No.03 - Valve Leakage - Immediate Repair",Chief Engineer,14-Mar-2023,Completed,2023-03-15T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,16-Mar-2023,,,,,,High,Valve found leaking during rounds. Repacked gland and replaced gasket.,vessel,,,,,,,,,Engine,,t,,,,,,,,,14-Mar-2023,15-Mar-2023,,Chief Engineer,2,19.3,17.9,"Carried out AE2 Main Bearings, Journals No.03 - Valve Leakage - Immediate Repair. Inspected valve seat and disc for wear and damage. Checked gland packing and stem condition. Operated valve through full range and checked for leaks. Valve operation satisfactory.",,,,,,,"Minor adjustments carried out during AE2 Main Bearings, Journals No.03 - Valve Leakage - Immediate Repair. Performance within acceptable parameters.",Inspection completed. No abnormalities found. Equipment in good condition.,,Approved,,2023-03-06 00:00:00,2023-03-15 00:00:00,f
WO-1770967515019-x2dsa2nw8,7440571a-841a-11ed-aa7c-7003bca91a86,AE2 Pistons And Connecting Rod No.02,652.004.02,JOB-1768375698089-2maxi1b86,UWO-652.004.02-2023-883,Unplanned,,,AE2 Pistons And Connecting Rod No.02 - Control System Malfunction,2nd Engineer,11-Mar-2023,Completed,2023-03-12T00:00:00.000Z,,,Breakdown,Breakdown,,,,f,,Chief Engineer,15-Mar-2023,,,,,,Medium,Control system showing intermittent faults. Checked connections and calibrated.,vessel,,,,,,,,,Engine,,t,,,,,,,,,11-Mar-2023,12-Mar-2023,,2nd Engineer,2,8.5,7.1,Carried out AE2 Pistons And Connecting Rod No.02 - Control System Malfunction. Followed planned maintenance procedure for the task. Inspected equipment condition and carried out all required maintenance activities. Equipment tested and returned to normal service.,,,,,,,Minor adjustments carried out during AE2 Pistons And Connecting Rod No.02 - Control System Malfunction. Performance within acceptable parameters.,Service completed. Oil samples taken for analysis. Equipment running normally.,,Approved,,2023-03-03 00:00:00,2023-03-12 00:00:00,f
WO-1770978832260-ikr53fn84,7440571a-841a-11ed-aa7c-7003bca91a86,AE 3 AE cylinder covers w/valves No.01,653.002.01,JOB-1768375698254-e7d6bn0wz,MKR-IN-00080-653.002.01-2023-676,Standard,,,AE Cylinder Covers with Valves Inspection - 1M,Chief Engineer,19-Mar-2023,Completed,23-Mar-2023,,Maintenance,Planned,Calendar,1,Months,,f,,Chief Engineer,24-Mar-2023,,,,,No,Low,,vessel,,,,,,,,,,,t,,,,,,,,,19-Mar-2023,23-Mar-2023,,Chief Engineer,1,3.7,4.3,"Carried out AE Cylinder Covers with Valves Inspection - 1M. Opened up and inspected all accessible parts. Checked for wear, corrosion and damage. Recorded all measurements and observations. Closed up and returned equipment to service.",,,,,,,Small adjustments made to operating parameters. Equipment performance satisfactory.,Visual inspection completed. Minor corrosion noted and treated. Equipment serviceable.,,Approved,calendar,2023-03-02 01:23:45.29,2023-03-23 01:23:45.29,f
